ISIN_code,company,parent_market,year,revenue,net_income,net_income_margin
US5949181045,MICROSOFT,Software,2014,"86,833,000.00","22,074,000.00",0.25
US5949181045,MICROSOFT,Software,2015,"93,580,000.00","12,193,000.00",0.13
US5949181045,MICROSOFT,Software,2016,"85,320,000.00","16,798,000.00",0.20
US5949181045,MICROSOFT,Software,2017,"89,950,000.00","21,204,000.00",0.24
US5950171042,MICROCHIP TECH.,Semiconductors,2013,"1,581,623.00","127,389.00",0.08
US5950171042,MICROCHIP TECH.,Semiconductors,2014,"1,931,217.00","395,281.00",0.20
US5950171042,MICROCHIP TECH.,Semiconductors,2015,"2,147,036.00","369,009.00",0.17
US5950171042,MICROCHIP TECH.,Semiconductors,2016,"2,173,334.00","324,132.00",0.15
US5950171042,MICROCHIP TECH.,Semiconductors,2017,"3,980,800.00","772,400.00",0.19
US5951121038,MICRON TECHNOLOGY,Semiconductors,2013,"9,073,000.00","1,190,000.00",0.13
US5951121038,MICRON TECHNOLOGY,Semiconductors,2014,"16,358,000.00","3,045,000.00",0.19
US5951121038,MICRON TECHNOLOGY,Semiconductors,2015,"16,192,000.00","2,899,000.00",0.18
US5951121038,MICRON TECHNOLOGY,Semiconductors,2016,"12,399,000.00","-276,000.00",-0.02
US5951121038,MICRON TECHNOLOGY,Semiconductors,2017,"20,322,000.00","5,089,000.00",0.25
US59522J1034,MID-AMER.APT COMMUNITIES,Residential REITs,2013,"634,734.00","38,329.00",0.06
US59522J1034,MID-AMER.APT COMMUNITIES,Residential REITs,2014,"989,296.00","142,298.00",0.14
US59522J1034,MID-AMER.APT COMMUNITIES,Residential REITs,2015,"1,042,779.00","331,515.00",0.32
US59522J1034,MID-AMER.APT COMMUNITIES,Residential REITs,2016,"1,125,348.00","211,343.00",0.19
US59522J1034,MID-AMER.APT COMMUNITIES,Residential REITs,2017,"1,528,987.00","324,156.00",0.21
US5962781010,MIDDLEBY,Dur. Household Prod.,2013,"1,428,685.00","153,928.00",0.11
US5962781010,MIDDLEBY,Dur. Household Prod.,2014,"1,636,538.00","193,312.00",0.12
US5962781010,MIDDLEBY,Dur. Household Prod.,2015,"1,826,598.00","191,610.00",0.10
US5962781010,MIDDLEBY,Dur. Household Prod.,2016,"2,267,852.00","284,216.00",0.13
US5962781010,MIDDLEBY,Dur. Household Prod.,2017,"2,335,542.00","298,128.00",0.13
US6074091090,MOBL.TELSMS.OJSC SPN.ADR 1:2,Mobile Telecom.,2013,"12,451,344.00","2,494,969.00",0.20
US6074091090,MOBL.TELSMS.OJSC SPN.ADR 1:2,Mobile Telecom.,2014,"10,659,170.00","1,344,781.00",0.13
US6074091090,MOBL.TELSMS.OJSC SPN.ADR 1:2,Mobile Telecom.,2015,"7,042,019.00","808,155.00",0.11
US6074091090,MOBL.TELSMS.OJSC SPN.ADR 1:2,Mobile Telecom.,2016,"6,596,377.00","733,896.00",0.11
US6074091090,MOBL.TELSMS.OJSC SPN.ADR 1:2,Mobile Telecom.,2017,"7,626,927.00","965,043.00",0.13
US6081901042,MOHAWK INDUSTRIES,Furnishings,2013,"7,348,754.00","348,786.00",0.05
US6081901042,MOHAWK INDUSTRIES,Furnishings,2014,"7,803,446.00","531,965.00",0.07
US6081901042,MOHAWK INDUSTRIES,Furnishings,2015,"8,071,563.00","615,302.00",0.08
US6081901042,MOHAWK INDUSTRIES,Furnishings,2016,"8,959,087.00","930,239.00",0.10
US6081901042,MOHAWK INDUSTRIES,Furnishings,2017,"9,491,290.00","1,016,841.00",0.11
US60871R2094,MOLSON COORS BREWING 'B',Brewers,2013,"4,206,100.00","567,300.00",0.13
US60871R2094,MOLSON COORS BREWING 'B',Brewers,2014,"4,146,300.00","514,000.00",0.12
US60871R2094,MOLSON COORS BREWING 'B',Brewers,2015,"3,567,500.00","359,500.00",0.10
US60871R2094,MOLSON COORS BREWING 'B',Brewers,2016,"4,885,000.00","1,975,900.00",0.40
US60871R2094,MOLSON COORS BREWING 'B',Brewers,2017,"11,002,800.00","980,200.00",0.09
US60879B1070,MOMO ADR 1:2 CL A,Internet,2013,"3,129.00","-17,446.00",-5.58
US60879B1070,MOMO ADR 1:2 CL A,Internet,2014,"44,755.00","-83,078.00",-1.86
US60879B1070,MOMO ADR 1:2 CL A,Internet,2015,"133,988.00","12,358.00",0.09
US60879B1070,MOMO ADR 1:2 CL A,Internet,2016,"553,098.00","142,053.00",0.26
US60879B1070,MOMO ADR 1:2 CL A,Internet,2017,"1,318,270.00","318,566.00",0.24
US6092071058,MONDELEZ INTERNATIONAL CL.A,Food Products,2013,"35,299,000.00","3,915,000.00",0.11
US6092071058,MONDELEZ INTERNATIONAL CL.A,Food Products,2014,"34,244,000.00","2,184,000.00",0.06
US6092071058,MONDELEZ INTERNATIONAL CL.A,Food Products,2015,"29,636,000.00","7,267,000.00",0.25
US6092071058,MONDELEZ INTERNATIONAL CL.A,Food Products,2016,"25,923,000.00","1,659,000.00",0.06
US6092071058,MONDELEZ INTERNATIONAL CL.A,Food Products,2017,"25,896,000.00","2,863,000.00",0.11
US61174X1090,MONSTER BEVERAGE,Soft Drinks,2013,"2,246,428.00","338,661.00",0.15
US61174X1090,MONSTER BEVERAGE,Soft Drinks,2014,"2,464,867.00","483,185.00",0.20
US61174X1090,MONSTER BEVERAGE,Soft Drinks,2015,"2,722,564.00","546,733.00",0.20
US61174X1090,MONSTER BEVERAGE,Soft Drinks,2016,"3,049,393.00","712,685.00",0.23
US61174X1090,MONSTER BEVERAGE,Soft Drinks,2017,"3,369,045.00","862,578.00",0.26
US6153691059,MOODY'S,Specialty Finance,2013,"2,972,500.00","804,500.00",0.27
US6153691059,MOODY'S,Specialty Finance,2014,"3,334,300.00","988,700.00",0.30
US6153691059,MOODY'S,Specialty Finance,2015,"3,484,500.00","941,300.00",0.27
US6153691059,MOODY'S,Specialty Finance,2016,"3,604,200.00","266,600.00",0.07
US6153691059,MOODY'S,Specialty Finance,2017,"4,204,100.00","753,300.00",0.18
US6174464486,MORGAN STANLEY,Investment Services,2013,"36,848,000.00","2,655,000.00",0.07
US6174464486,MORGAN STANLEY,Investment Services,2014,"37,953,000.00","3,152,000.00",0.08
US6174464486,MORGAN STANLEY,Investment Services,2015,"37,897,000.00","5,671,000.00",0.15
US6174464486,MORGAN STANLEY,Investment Services,2016,"37,949,000.00","5,508,000.00",0.15
US6174464486,MORGAN STANLEY,Investment Services,2017,"43,642,000.00","6,555,000.00",0.15
US61945C1036,MOSAIC,Specialty Chemicals,2013,"8,170,135.00","611,430.00",0.07
US61945C1036,MOSAIC,Specialty Chemicals,2014,"9,055,800.00","1,006,300.00",0.11
US61945C1036,MOSAIC,Specialty Chemicals,2015,"8,895,300.00","1,000,400.00",0.11
US61945C1036,MOSAIC,Specialty Chemicals,2016,"7,162,800.00","297,800.00",0.04
US61945C1036,MOSAIC,Specialty Chemicals,2017,"7,409,400.00","350,300.00",0.05
US6200763075,MOTOROLA SOLUTIONS,Telecom. Equipment,2013,"8,696,000.00","1,099,000.00",0.13
US6200763075,MOTOROLA SOLUTIONS,Telecom. Equipment,2014,"5,881,000.00","1,299,000.00",0.22
US6200763075,MOTOROLA SOLUTIONS,Telecom. Equipment,2015,"5,695,000.00","610,000.00",0.11
US6200763075,MOTOROLA SOLUTIONS,Telecom. Equipment,2016,"6,038,000.00","560,000.00",0.09
US6200763075,MOTOROLA SOLUTIONS,Telecom. Equipment,2017,"6,380,000.00","682,000.00",0.11
US62944T1051,NVR,Home Construction,2013,"4,220,908.00","266,477.00",0.06
US62944T1051,NVR,Home Construction,2014,"4,453,139.00","281,630.00",0.06
US62944T1051,NVR,Home Construction,2015,"5,169,562.00","382,927.00",0.07
US62944T1051,NVR,Home Construction,2016,"5,834,585.00","425,262.00",0.07
US62944T1051,NVR,Home Construction,2017,"6,322,274.00","600,223.00",0.09
US6311031081,NASDAQ,Investment Services,2013,"3,211,000.00","385,000.00",0.12
US6311031081,NASDAQ,Investment Services,2014,"3,500,000.00","414,000.00",0.12
US6311031081,NASDAQ,Investment Services,2015,"3,403,000.00","428,000.00",0.13
US6311031081,NASDAQ,Investment Services,2016,"3,705,000.00","108,000.00",0.03
US6311031081,NASDAQ,Investment Services,2017,"3,965,000.00","647,000.00",0.16
US6370711011,NATIONAL OILWELL VARCO,Oil Equip. & Services,2013,"22,869,000.00","2,327,000.00",0.10
US6370711011,NATIONAL OILWELL VARCO,Oil Equip. & Services,2014,"21,440,000.00","2,502,000.00",0.12
US6370711011,NATIONAL OILWELL VARCO,Oil Equip. & Services,2015,"14,757,000.00","-769,000.00",-0.05
US6370711011,NATIONAL OILWELL VARCO,Oil Equip. & Services,2016,"7,251,000.00","-2,412,000.00",-0.33
US6370711011,NATIONAL OILWELL VARCO,Oil Equip. & Services,2017,"7,304,000.00","-479,000.00",-0.07
US6374171063,NATIONAL RETAIL PROPS.,Retail REITs,2013,"392,327.00","131,546.00",0.34
US6374171063,NATIONAL RETAIL PROPS.,Retail REITs,2014,"434,847.00","143,125.00",0.33
US6374171063,NATIONAL RETAIL PROPS.,Retail REITs,2015,"482,914.00","151,246.00",0.31
US6374171063,NATIONAL RETAIL PROPS.,Retail REITs,2016,"533,647.00","173,000.00",0.32
US6374171063,NATIONAL RETAIL PROPS.,Retail REITs,2017,"584,933.00","180,007.00",0.31
US6402681083,NEKTAR THERAPEUTICS,Biotechnology,2013,"148,921.00","-162,013.00",-1.09
US6402681083,NEKTAR THERAPEUTICS,Biotechnology,2014,"200,707.00","-53,916.00",-0.27
US6402681083,NEKTAR THERAPEUTICS,Biotechnology,2015,"230,784.00","-81,177.00",-0.35
US6402681083,NEKTAR THERAPEUTICS,Biotechnology,2016,"165,436.00","-153,524.00",-0.93
US6402681083,NEKTAR THERAPEUTICS,Biotechnology,2017,"307,711.00","-96,692.00",-0.31
US64110D1046,NETAPP,Computer Hardware,2013,"6,332,400.00","505,300.00",0.08
US64110D1046,NETAPP,Computer Hardware,2014,"6,325,100.00","637,500.00",0.10
US64110D1046,NETAPP,Computer Hardware,2015,"6,122,700.00","559,900.00",0.09
US64110D1046,NETAPP,Computer Hardware,2016,"5,546,000.00","229,000.00",0.04
US64110D1046,NETAPP,Computer Hardware,2017,"5,911,000.00","934,000.00",0.16
US64110L1061,NETFLIX,Specialty Retailers,2013,"4,374,562.00","112,403.00",0.03
US64110L1061,NETFLIX,Specialty Retailers,2014,"5,504,656.00","266,799.00",0.05
US64110L1061,NETFLIX,Specialty Retailers,2015,"6,779,511.00","122,641.00",0.02
US64110L1061,NETFLIX,Specialty Retailers,2016,"8,830,669.00","186,678.00",0.02
US64110L1061,NETFLIX,Specialty Retailers,2017,"11,692,713.00","638,029.00",0.05
US64110W1027,NETEASE ADR 1:25,Internet,2013,"1,497,413.00","723,602.00",0.48
US64110W1027,NETEASE ADR 1:25,Internet,2014,"1,898,182.00","770,858.00",0.41
US64110W1027,NETEASE ADR 1:25,Internet,2015,"3,626,344.00","1,071,084.00",0.30
US64110W1027,NETEASE ADR 1:25,Internet,2016,"5,738,280.00","1,744,159.00",0.30
US64110W1027,NETEASE ADR 1:25,Internet,2017,"8,033,068.00","1,589,915.00",0.20
US6475811070,NEW ORIENTAL ED.& TECH. GP.ADS 1:1,Spec.Consumer Service,2013,"959,854.00","136,269.00",0.14
US6475811070,NEW ORIENTAL ED.& TECH. GP.ADS 1:1,Spec.Consumer Service,2014,"1,138,887.00","215,704.00",0.19
US6475811070,NEW ORIENTAL ED.& TECH. GP.ADS 1:1,Spec.Consumer Service,2015,"1,246,767.00","193,013.00",0.15
US6475811070,NEW ORIENTAL ED.& TECH. GP.ADS 1:1,Spec.Consumer Service,2016,"1,478,349.00","224,884.00",0.15
US6475811070,NEW ORIENTAL ED.& TECH. GP.ADS 1:1,Spec.Consumer Service,2017,"1,799,508.00","274,457.00",0.15
US6494451031,NEW YORK COMMUNITY BANCORP,Banks,2013,"1,809,113.00","472,539.00",0.26
US6494451031,NEW YORK COMMUNITY BANCORP,Banks,2014,"1,809,427.00","481,972.00",0.27
US6494451031,NEW YORK COMMUNITY BANCORP,Banks,2015,"1,830,029.00","-50,513.00",-0.03
US6494451031,NEW YORK COMMUNITY BANCORP,Banks,2016,"1,768,300.00","491,606.00",0.28
US6494451031,NEW YORK COMMUNITY BANCORP,Banks,2017,"1,771,610.00","396,026.00",0.22
US6512291062,NEWELL BRANDS,Dur. Household Prod.,2013,"5,692,500.00","415,800.00",0.07
US6512291062,NEWELL BRANDS,Dur. Household Prod.,2014,"5,727,000.00","374,500.00",0.07
US6512291062,NEWELL BRANDS,Dur. Household Prod.,2015,"5,915,700.00","254,500.00",0.04
US6512291062,NEWELL BRANDS,Dur. Household Prod.,2016,"13,264,000.00","527,200.00",0.04
US6512291062,NEWELL BRANDS,Dur. Household Prod.,2017,"14,742,200.00","1,356,600.00",0.09
US6512901082,NEWFIELD EXPLORATION,Exploration and production,2013,"1,789,000.00","127,000.00",0.07
US6512901082,NEWFIELD EXPLORATION,Exploration and production,2014,"2,288,000.00","900,000.00",0.39
US6512901082,NEWFIELD EXPLORATION,Exploration and production,2015,"1,557,000.00","-3,362,000.00",-2.16
US6512901082,NEWFIELD EXPLORATION,Exploration and production,2016,"1,472,000.00","-1,230,000.00",-0.84
US6512901082,NEWFIELD EXPLORATION,Exploration and production,2017,"1,767,000.00","385,000.00",0.22
US6516391066,NEWMONT MINING,Gold Mining,2013,"8,322,000.00","-2,462,000.00",-0.30
US6516391066,NEWMONT MINING,Gold Mining,2014,"7,292,000.00","508,000.00",0.07
US6516391066,NEWMONT MINING,Gold Mining,2015,"7,729,000.00","220,000.00",0.03
US6516391066,NEWMONT MINING,Gold Mining,2016,"6,711,000.00","-627,000.00",-0.09
US6516391066,NEWMONT MINING,Gold Mining,2017,"7,348,000.00","603,000.00",0.08
US65249B1098,NEWS 'A',Publishing,2013,"8,891,000.00","506,000.00",0.06
US65249B1098,NEWS 'A',Publishing,2014,"8,574,000.00","237,000.00",0.03
US65249B1098,NEWS 'A',Publishing,2015,"8,633,000.00","-149,000.00",-0.02
US65249B1098,NEWS 'A',Publishing,2016,"8,292,000.00","177,000.00",0.02
US65249B1098,NEWS 'A',Publishing,2017,"8,139,000.00","-740,000.00",-0.09
US65339F1012,NEXTERA ENERGY,Power generation,2013,"15,136,000.00","1,908,000.00",0.13
US65339F1012,NEXTERA ENERGY,Power generation,2014,"16,601,000.00","2,465,000.00",0.15
US65339F1012,NEXTERA ENERGY,Power generation,2015,"16,554,000.00","2,752,000.00",0.17
US65339F1012,NEXTERA ENERGY,Power generation,2016,"15,696,000.00","2,912,000.00",0.19
US65339F1012,NEXTERA ENERGY,Power generation,2017,"16,741,000.00","3,501,000.00",0.21
US6541061031,NIKE 'B',"Clothing, footwear and accessories",2013,"25,313,000.00","2,485,000.00",0.10
US6541061031,NIKE 'B',"Clothing, footwear and accessories",2014,"27,799,000.00","2,693,000.00",0.10
US6541061031,NIKE 'B',"Clothing, footwear and accessories",2015,"30,696,000.00","3,273,000.00",0.11
US6541061031,NIKE 'B',"Clothing, footwear and accessories",2016,"32,464,000.00","3,760,000.00",0.12
US6541061031,NIKE 'B',"Clothing, footwear and accessories",2017,"34,254,000.00","4,240,000.00",0.12
US65473P1057,NISOURCE,Gas Distribution,2013,"5,657,200.00","532,100.00",0.09
US65473P1057,NISOURCE,Gas Distribution,2014,"6,470,600.00","530,000.00",0.08
US65473P1057,NISOURCE,Gas Distribution,2015,"4,651,800.00","286,500.00",0.06
US65473P1057,NISOURCE,Gas Distribution,2016,"4,492,500.00","331,500.00",0.07
US65473P1057,NISOURCE,Gas Distribution,2017,"4,874,600.00","128,500.00",0.03
US65487X1028,NOAH HOLDINGS 'A' ADR 2:1,Asset Managers,2013,"163,772.00","51,435.00",0.31
US65487X1028,NOAH HOLDINGS 'A' ADR 2:1,Asset Managers,2014,"247,868.00","72,406.00",0.29
US65487X1028,NOAH HOLDINGS 'A' ADR 2:1,Asset Managers,2015,"327,260.00","82,717.00",0.25
US65487X1028,NOAH HOLDINGS 'A' ADR 2:1,Asset Managers,2016,"362,030.00","92,731.00",0.26
US65487X1028,NOAH HOLDINGS 'A' ADR 2:1,Asset Managers,2017,"434,488.00","117,261.00",0.27
US6550441058,NOBLE ENERGY,Exploration and production,2013,"4,809,000.00","913,000.00",0.19
US6550441058,NOBLE ENERGY,Exploration and production,2014,"4,931,000.00","1,214,000.00",0.25
US6550441058,NOBLE ENERGY,Exploration and production,2015,"3,043,000.00","-2,441,000.00",-0.80
US6550441058,NOBLE ENERGY,Exploration and production,2016,"3,389,000.00","-998,000.00",-0.29
US6550441058,NOBLE ENERGY,Exploration and production,2017,"4,060,000.00","-1,782,000.00",-0.44
US6556641008,NORDSTROM,Apparel Retailers,2013,"12,540,000.00","734,000.00",0.06
US6556641008,NORDSTROM,Apparel Retailers,2014,"13,506,000.00","720,000.00",0.05
US6556641008,NORDSTROM,Apparel Retailers,2015,"14,437,000.00","600,000.00",0.04
US6556641008,NORDSTROM,Apparel Retailers,2016,"14,757,000.00","354,000.00",0.02
US6556641008,NORDSTROM,Apparel Retailers,2017,"15,478,000.00","479,000.00",0.03
US6558441084,NORFOLK SOUTHERN,Transport - Rail,2013,"11,245,000.00","1,903,000.00",0.17
US6558441084,NORFOLK SOUTHERN,Transport - Rail,2014,"11,624,000.00","1,994,000.00",0.17
US6558441084,NORFOLK SOUTHERN,Transport - Rail,2015,"10,511,000.00","1,550,000.00",0.15
US6558441084,NORFOLK SOUTHERN,Transport - Rail,2016,"9,888,000.00","1,663,000.00",0.17
US6558441084,NORFOLK SOUTHERN,Transport - Rail,2017,"10,551,000.00","2,069,000.00",0.20
US6658591044,NORTHERN TRUST,Asset Managers,2013,"4,311,700.00","719,400.00",0.17
US6658591044,NORTHERN TRUST,Asset Managers,2014,"4,512,600.00","789,000.00",0.17
US6658591044,NORTHERN TRUST,Asset Managers,2015,"4,856,500.00","935,000.00",0.19
US6658591044,NORTHERN TRUST,Asset Managers,2016,"5,143,800.00","990,400.00",0.19
US6658591044,NORTHERN TRUST,Asset Managers,2017,"5,715,500.00","1,077,300.00",0.19
US6668071029,NORTHROP GRUMMAN,Defense,2013,"24,661,000.00","1,952,000.00",0.08
US6668071029,NORTHROP GRUMMAN,Defense,2014,"23,979,000.00","2,069,000.00",0.09
US6668071029,NORTHROP GRUMMAN,Defense,2015,"23,526,000.00","1,990,000.00",0.08
US6668071029,NORTHROP GRUMMAN,Defense,2016,"24,508,000.00","2,200,000.00",0.09
US6668071029,NORTHROP GRUMMAN,Defense,2017,"25,803,000.00","2,315,000.00",0.09
US6703461052,NUCOR,Iron & Steel,2013,"19,052,046.00","486,106.00",0.03
US6703461052,NUCOR,Iron & Steel,2014,"21,105,141.00","711,625.00",0.03
US6703461052,NUCOR,Iron & Steel,2015,"16,439,276.00","356,145.00",0.02
US6703461052,NUCOR,Iron & Steel,2016,"16,208,122.00","793,639.00",0.05
US6703461052,NUCOR,Iron & Steel,2017,"20,252,393.00","1,138,939.00",0.06
US67066G1040,NVIDIA,Semiconductors,2013,"4,130,162.00","439,990.00",0.11
US67066G1040,NVIDIA,Semiconductors,2014,"4,681,507.00","630,587.00",0.13
US67066G1040,NVIDIA,Semiconductors,2015,"5,010,000.00","614,000.00",0.12
US67066G1040,NVIDIA,Semiconductors,2016,"6,910,000.00","1,666,000.00",0.24
US67066G1040,NVIDIA,Semiconductors,2017,"9,714,000.00","2,914,000.00",0.30
US6708371033,OGE ENERGY,O&G T&D,2013,"2,867,700.00","387,600.00",0.14
US6708371033,OGE ENERGY,O&G T&D,2014,"2,453,100.00","395,800.00",0.16
US6708371033,OGE ENERGY,O&G T&D,2015,"2,196,900.00","271,300.00",0.12
US6708371033,OGE ENERGY,O&G T&D,2016,"2,259,200.00","338,200.00",0.15
US6708371033,OGE ENERGY,O&G T&D,2017,"2,261,100.00","373,800.00",0.17
US67103H1077,O REILLY AUTOMOTIVE,Specialty Retailers,2013,"6,649,237.00","670,292.00",0.10
US67103H1077,O REILLY AUTOMOTIVE,Specialty Retailers,2014,"7,216,081.00","778,182.00",0.11
US67103H1077,O REILLY AUTOMOTIVE,Specialty Retailers,2015,"7,966,674.00","931,216.00",0.12
US67103H1077,O REILLY AUTOMOTIVE,Specialty Retailers,2016,"8,593,096.00","1,037,691.00",0.12
US67103H1077,O REILLY AUTOMOTIVE,Specialty Retailers,2017,"8,977,726.00","1,080,804.00",0.12
US6745991058,OCCIDENTAL PTL.,Exploration and production,2013,"24,561,000.00","5,724,000.00",0.23
US6745991058,OCCIDENTAL PTL.,Exploration and production,2014,"19,442,000.00","1,543,000.00",0.08
US6745991058,OCCIDENTAL PTL.,Exploration and production,2015,"12,598,000.00","-7,829,000.00",-0.62
US6745991058,OCCIDENTAL PTL.,Exploration and production,2016,"10,196,000.00","-574,000.00",-0.06
US6745991058,OCCIDENTAL PTL.,Exploration and production,2017,"12,653,000.00","1,295,000.00",0.10
US6795801009,OLD DOMINION FGT.LINES,Transport - Trucking,2013,"2,337,648.00","206,113.00",0.09
US6795801009,OLD DOMINION FGT.LINES,Transport - Trucking,2014,"2,787,897.00","267,514.00",0.10
US6795801009,OLD DOMINION FGT.LINES,Transport - Trucking,2015,"2,972,442.00","304,690.00",0.10
US6795801009,OLD DOMINION FGT.LINES,Transport - Trucking,2016,"2,991,517.00","295,765.00",0.10
US6795801009,OLD DOMINION FGT.LINES,Transport - Trucking,2017,"3,358,112.00","358,874.00",0.11
US6819191064,OMNICOM GROUP,Media Agencies,2013,"14,584,500.00","966,000.00",0.07
US6819191064,OMNICOM GROUP,Media Agencies,2014,"15,317,800.00","1,104,000.00",0.07
US6819191064,OMNICOM GROUP,Media Agencies,2015,"15,134,400.00","1,093,900.00",0.07
US6819191064,OMNICOM GROUP,Media Agencies,2016,"15,416,900.00","1,142,100.00",0.07
US6819191064,OMNICOM GROUP,Media Agencies,2017,"15,273,600.00","1,193,100.00",0.08
US6821891057,ON SEMICONDUCTOR,Semiconductors,2013,"2,782,700.00","150,800.00",0.05
US6821891057,ON SEMICONDUCTOR,Semiconductors,2014,"3,161,800.00","189,700.00",0.06
US6821891057,ON SEMICONDUCTOR,Semiconductors,2015,"3,495,800.00","206,200.00",0.06
US6821891057,ON SEMICONDUCTOR,Semiconductors,2016,"3,906,900.00","182,100.00",0.05
US6821891057,ON SEMICONDUCTOR,Semiconductors,2017,"5,543,100.00","360,800.00",0.07
US6826801036,ONEOK,O&G T&D,2013,"14,602,717.00","266,533.00",0.02
US6826801036,ONEOK,O&G T&D,2014,"12,195,091.00","314,107.00",0.03
US6826801036,ONEOK,O&G T&D,2015,"7,763,206.00","244,977.00",0.03
US6826801036,ONEOK,O&G T&D,2016,"8,920,934.00","352,039.00",0.04
US6826801036,ONEOK,O&G T&D,2017,"12,173,907.00","528,374.00",0.04
US68389X1054,ORACLE,Software,2013,"37,180,000.00","11,037,000.00",0.30
US68389X1054,ORACLE,Software,2014,"38,275,000.00","11,053,000.00",0.29
US68389X1054,ORACLE,Software,2015,"38,226,000.00","10,051,000.00",0.26
US68389X1054,ORACLE,Software,2016,"37,047,000.00","9,017,000.00",0.24
US68389X1054,ORACLE,Software,2017,"39,831,000.00","10,921,000.00",0.27
US6907421019,OWENS CORNING,Building Mat.& Fix.,2013,"5,295,000.00","204,000.00",0.04
US6907421019,OWENS CORNING,Building Mat.& Fix.,2014,"5,276,000.00","226,000.00",0.04
US6907421019,OWENS CORNING,Building Mat.& Fix.,2015,"5,350,000.00","330,000.00",0.06
US6907421019,OWENS CORNING,Building Mat.& Fix.,2016,"5,677,000.00","393,000.00",0.07
US6907421019,OWENS CORNING,Building Mat.& Fix.,2017,"6,384,000.00","371,000.00",0.06
US69331C1080,PG&E,Power generation,2013,"15,598,000.00","814,000.00",0.05
US69331C1080,PG&E,Power generation,2014,"17,090,000.00","1,436,000.00",0.08
US69331C1080,PG&E,Power generation,2015,"16,833,000.00","874,000.00",0.05
US69331C1080,PG&E,Power generation,2016,"17,666,000.00","1,393,000.00",0.08
US69331C1080,PG&E,Power generation,2017,"17,135,000.00","1,793,000.00",0.10
US6934751057,PNC FINL.SVS.GP.,Banks,2013,"16,888,000.00","3,953,000.00",0.23
US6934751057,PNC FINL.SVS.GP.,Banks,2014,"16,292,000.00","3,936,000.00",0.24
US6934751057,PNC FINL.SVS.GP.,Banks,2015,"16,270,000.00","3,881,000.00",0.24
